Date,LongReturn_Net,LSReturn_Net,BenchmarkReturn_EW,Regime_RiskOn,Regime_SGGrowth,LongTurnover,LongTickers,STI_Ret,rf_m
2018-05-31,-0.0280946580912777,-0.0180758104254454,-0.0251192975260123,0.0,1,0.1666666666666666,VMS SP Equity|YZJSGD SP Equity|MLT SP Equity|MPACT SP Equity|HKL SP Equity|MINT SP Equity,-0.0513983392041351,0.0006897499999999999
2018-06-30,-0.0491756090628423,-0.0266636842082198,-0.0363685506121816,1.0,1,0.1666666666666666,VMS SP Equity|YZJSGD SP Equity|MLT SP Equity|DBS SP Equity|HKL SP Equity|MPACT SP Equity,-0.046520311068847,0.0007556666666666666
2018-07-31,0.0103581431195544,0.0238467794327978,0.0105304900687018,1.0,1,0.0,VMS SP Equity|YZJSGD SP Equity|MLT SP Equity|HKL SP Equity|MPACT SP Equity|DBS SP Equity,0.015648422920427,0.0008865833333333334
2018-08-31,0.0236690528639098,0.0607861347748199,-0.0101577688636255,1.0,1,0.1666666666666666,VMS SP Equity|YZJSGD SP Equity|HKL SP Equity|MPACT SP Equity|STE SP Equity|DBS SP Equity,-0.0320406042441676,0.0009769166666666665
2018-09-30,0.0234404280556868,-0.0415775411517759,0.0237808032434403,1.0,1,0.1666666666666666,VMS SP Equity|HKL SP Equity|YZJSGD SP Equity|FCT SP Equity|MPACT SP Equity|STE SP Equity,0.0135585097775621,0.0010148333333333333
2018-10-31,-0.0559140363240963,0.0716290241291984,-0.0667125853959563,0.0,1,0.3333333333333333,VMS SP Equity|HKL SP Equity|MPACT SP Equity|FLT SP Equity|SGX SP Equity|STE SP Equity,-0.0731490152131529,0.0010099166666666666
2018-11-30,0.0396836711955544,0.0049083713899689,0.024236875664979,0.0,1,0.3333333333333333,STE SP Equity|YZJSGD SP Equity|SGX SP Equity|MPACT SP Equity|HKL SP Equity|DBS SP Equity,0.0327315489598516,0.0010603333333333333
2018-12-31,-0.0110893599851212,-0.0054718947949232,-0.0106676283837452,0.0,1,0.1666666666666666,STE SP Equity|YZJSGD SP Equity|MPACT SP Equity|SGX SP Equity|FCT SP Equity|HKL SP Equity,-0.0156690541793231,0.0012199166666666667
2019-01-31,0.0886026467955742,0.0005973176808808,0.0675838297997707,0.0,1,0.1666666666666666,STE SP Equity|YZJSGD SP Equity|HKL SP Equity|SGX SP Equity|MPACT SP Equity|FLT SP Equity,0.0395632111993118,0.0012879166666666668
2019-02-28,0.0110279419826577,-0.021226067756097,0.0142532015911821,1.0,1,0.1666666666666666,YZJSGD SP Equity|STE SP Equity|MPACT SP Equity|SGX SP Equity|HKL SP Equity|MINT SP Equity,0.0070591849337182,0.0013286666666666666
